Estimate 1 (millions USD)	Estimate 2 (millions USD)	Real Ultimate Origin	Reported Ultimate Origin (conduit 1)	Immediate origin (conduit 2)	Destination
7.6	255.9	PL	CZ		DE
0.0	2.3	PL	ES		DE
155.0	171.5	PT			DE
5.3	172.9	PT	AT		DE
90.1	264.2	PT	ES		DE
0.1	14.1	PT	LU	IT	DE
6.4	70.9	QA			DE
0.9	31.9	QA	CY	LU	DE
0.1	3.7	QA	IT		DE
1.4	75.2	QA	LI	CH	DE
4.5	88.1	QA	LI	MT	DE
4.5	59.6	QA	LU		DE
0.6	55.5	QA	LU	IT	DE
9.4	130.4	QA	MT		DE
6797.9	6866.7	QA	NL		DE
3.5	3.5	RO			DE
0.0	1.1	RO	CY	NL	DE
4.5	170.1	RO	NL		DE
0.4	15.3	RO	NL	CA	DE
1.0	1.0	RS			DE
4230.0	4233.0	RU			DE
14.7	584.4	RU	AT		DE
0.0	1.5	RU	BE		DE
170.9	2547.8	RU	CH		DE
137.9	1426.2	RU	CY		DE
3.0	102.0	RU	FR		DE
4.1	101.1	RU	GB		DE
175.3	1532.1	RU	GB	NL	DE
1118.5	3112.7	RU	LU		DE
1.2	36.1	RU	MT		DE
9.8	253.2	RU	NL		DE
1.7	58.9	RU	NL	PL	DE
0.5	19.8	RU	SE		DE
0.5	21.6	RU	VG	CY	DE
135.2	135.3	SA			DE
78.0	211.8	SA	AT		DE
0.6	12.7	SA	CH		DE
0.4	22.3	SA	LU		DE
16.7	155.7	SA	NL		DE
0.0	1.2	SA	SE		DE
6432.3	9797.2	SE			DE
1.3	34.2	SE	AT		DE
3.3	69.5	SE	BE		DE
0.1	4.8	SE	BS		DE
33.3	812.5	SE	CH		DE
0.6	101.0	SE	CH	NL	DE
0.0	0.9	SE	CW	NL	DE
43.5	649.9	SE	DK		DE
0.0	4.8	SE	EE		DE
10.3	257.0	SE	ES		DE
1.2	25.1	SE	FI		DE
0.3	4.7	SE	FR		DE
63.4	984.1	SE	GB		DE
0.4	64.4	SE	GB	LU	DE
3.2	75.0	SE	GG		DE
599.1	943.0	SE	GG	LU	DE
0.0	7.6	SE	LI		DE
982.6	7323.9	SE	LU		DE
0.6	32.4	SE	LU	GB	DE
3658.0	9573.2	SE	NL		DE
2.7	73.1	SE	NL	CH	DE
13.4	554.8	SE	NL	DK	DE
1.5	103.8	SE	NL	LU	DE
4.0	106.8	SE	NO		DE
2.4	94.1	SE	US		DE
27.9	246.8	SG			DE
0.0	0.8	SG	BE		DE
0.1	6.9	SG	CH		DE
0.2	13.7	SG	NL		DE
72.5	72.5	SI			DE
7.4	130.4	SK	CY		DE
0.7	1.0	SK	CZ		DE
5.5	146.8	TH	NL		DE
160.2	1019.6	TR			DE
7.9	467.3	TR	AT		DE
13.2	660.4	TR	LU		DE
0.0	2.1	TR	LU	IT	DE
178.2	1233.4	TR	NL		DE
1.8	117.1	TR	NL	AT	DE
173.7	201.7	TW			DE
0.0	2.3	TW	FR		DE
0.0	0.7	TW	GB		DE
0.7	44.9	TW	HK		DE
17.7	168.2	TW	KY		DE
28.8	485.9	TW	NL		DE
0.0	0.8	TW	US		DE
70.3	430.8	TW	VG		DE
4.2	55.8	UA			DE
70.3	1206.0	UA	CH		DE
51.9	123.0	UA	CY		DE
1.0	17.6	UA	CY	AT	DE
0.2	28.0	UA	IT		DE
0.0	11.0	UA	SK		DE
1.7	33.8	UA	VG	CY	DE
3.5	3.5	UG			DE
55716.5	58932.7	US			DE
44.3	658.6	US	AT		DE
0.2	14.8	US	AU		DE
276.8	2315.6	US	BE		DE
0.8	36.6	US	BE	FR	DE
243.8	1838.2	US	BE	GB	DE
660.5	1395.2	US	BM		DE
1529.0	1535.0	US	BS		DE
7.0	207.4	US	CA		DE
2639.0	15401.8	US	CH		DE
0.3	8.8	US	CH	FR	DE
3.0	172.3	US	CH	NL	DE
0.4	10.4	US	CN		DE
9.9	45.2	US	CW		DE
1.7	19.4	US	CW	NL	DE
6.8	207.9	US	CY		DE
0.0	3.4	US	CY	MT	DE
29.0	967.6	US	CZ		DE
1484.6	4461.6	US	DK		DE
0.0	2.7	US	EE		DE
960.6	5550.8	US	ES		DE
5.3	111.5	US	FI		DE
919.2	4815.1	US	FR		DE
3029.9	15811.7	US	GB		DE
34.5	810.0	US	GB	AT	DE
17.5	342.0	US	GB	CH	DE
1670.6	7391.8	US	GB	IT	DE
391.9	5601.5	US	GB	LU	DE
5939.3	18442.4	US	GB	NL	DE
0.0	7.6	US	GG	GB	DE
13.0	147.0	US	GG	LU	DE
538.2	539.1	US	GI		DE
4.0	83.2	US	HK		DE
0.3	8.8	US	HK	GB	DE
70.9	70.9	US	HU	GB	DE
1029.3	6967.5	US	IE		DE
35.5	532.1	US	IE	AT	DE
1.3	30.6	US	IE	BE	DE
27.1	594.6	US	IE	BM	DE
32.2	548.5	US	IE	CH	DE
5.9	189.7	US	IE	DK	DE
0.1	7.2	US	IE	GB	DE
0.0	1.4	US	IE	IL	DE
772.5	3446.5	US	IE	LU	DE
46.4	971.1	US	IE	NL	DE
0.5	20.8	US	IE	PL	DE
1.9	146.7	US	IL		DE
88.2	88.3	US	IM		DE
0.0	1.3	US	IN		DE
30.8	384.3	US	IT		DE
3.8	92.3	US	JE		DE
1.2	73.7	US	JP		DE
396.5	871.4	US	KY		DE
28908.7	65269.1	US	LU		DE
1.3	53.3	US	LU	ES	DE
74.9	947.1	US	LU	FR	DE
27.7	534.4	US	LU	GB	DE
0.4	49.8	US	LU	IT	DE
76.1	1841.4	US	LU	NL	DE
0.1	10.7	US	LU	NO	DE
3.7	153.0	US	LU	SE	DE
30.9	240.7	US	MT		DE
31019.4	67774.4	US	NL		DE
0.2	11.7	US	NL	FR	DE
10.6	196.1	US	NL	IE	DE
437.2	4942.5	US	NL	LU	DE
0.1	8.7	US	NL	SE	DE
0.1	13.2	US	NO		DE
0.8	18.1	US	PL		DE
45.7	847.7	US	SE		DE
124.8	855.8	US	SG		DE
0.1	4.9	US	SG	GB	DE
0.0	2.5	US	SG	IE	DE
1.4	76.9	US	SG	KY	DE
0.5	35.7	US	SG	NL	DE
4.4	76.5	US	VG		DE
1.3	11.1	US	VG	GB	DE
2.0	2.0	UZ			DE
1.0	1.0	VC	LU		DE
7.9	8.0	VE			DE
401.5	401.8	ZA			DE
61.1	609.6	ZA	AT		DE
24.7	226.6	ZA	BE		DE
450.2	4396.6	ZA	CH	LU	DE
4.4	39.5	ZA	CW	NL	DE
292.7	2806.7	ZA	GB		DE
0.6	63.4	ZA	GB	LU	DE
11.9	268.3	ZA	GB	NL	DE
0.9	29.9	ZA	GG		DE
3.3	45.1	ZA	GG	LU	DE
2.7	135.4	ZA	JE		DE
10.4	203.2	ZA	LU		DE
0.2	41.4	ZA	LU	FR	DE
0.1	10.2	ZA	LU	GB	DE
374.0	997.8	ZA	NL		DE
